company_name	industry_large_code	industry_large_name	industry_mid_code	industry_mid_name
네이버웹툰컴퍼니	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-1	포털·검색·SNS·커뮤니티·웹툰·웹소설
라인플러스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-1	포털·검색·SNS·커뮤니티·웹툰·웹소설
엔아이티서비스	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
현대퓨처넷	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
에쓰-오일토탈에너지스윤활유	I01	에너지·유틸리티	I01-2	정유·연료·에너지트레이딩
금호익스프레스	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
에코캐피탈	I18	금융 – 카드·캐피탈·핀테크·지주	I18-1	카드·캐피탈·리스·할부·대부
선진에프에스	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
엔에스쇼핑	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
에스엠상선	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
에스엠하이플러스	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
영풍문고	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
효성굿스프링스	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
서울신문사	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
호반프라퍼티	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
디비저축은행	I15	금융 – 은행·저축은행	I15-2	저축은행·상호금융·협동조합 금융
영진약품	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
장금상선	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
흥아라인	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
교보악사자산운용	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
디플래닉스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
포트리스이노베이션	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
코오롱바이오텍	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
코오롱엘에스아이	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
코오롱오토모티브	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
유니드글로벌상사	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
오씨아이정보통신	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
디엠씨미디어	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
에스비에스엠앤씨	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
더존에듀캠	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
넥센	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
에이치에스효성	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
바텍이우홀딩스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
인지컨트롤스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
디비그룹	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
한국내화	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
홈앤서비스	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
이큐글로벌	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
도미노코리아	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
소노인터네셔널	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
브로제코리아	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
피티코리아	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
프라이스워터하우스쿠퍼스컨설팅	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
동인기연	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
이크레더블	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
콘티넨탈	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
오호라	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
지앤푸드	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
롯데지주 인재개발원	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
엘지사이언스파크	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
gs텔레서비스	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
빅솔	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
SK해운	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
중국공상은행 서울지점	I15	금융 – 은행·저축은행	I15-1	시중·지방·인터넷은행
레뷰코퍼레이션	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
썬더소프트	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
교원	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
라이나	I17	금융 – 보험	I17-1	생명보험
GE Appliances	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
LG전자 하이텔레서비스	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
ORP연구소	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
Bluebell Korea	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
인성정보	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
하이네켄코리아	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
커리어게이트	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
에스피씨	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
Arrow Electronics	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
벡스인터코퍼레이션	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
엠즈씨드	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
나이스신용정보	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
하나머티리얼즈제일차	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
에스씨지솔루션즈	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
CTR홀딩스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
DHL Korea	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
캄텍	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
구르메에프앤드비코리아	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
현대LNG해운	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
숲	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
온투이노베이션코리아	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
콜마홀딩스	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
쿠쿠	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
CJ올리브네트웍스	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
딜로이트	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
케이씨에이치그룹	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
메디트	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
DL케미칼	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
스마일게이트 홀딩스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
NCSOFT	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
LS일렉트릭	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
HAGSTROMERANDQVIBERGFONDKOMMISSIONAKTIEBOLAG-CUSTOMERSEGREGATEDAC	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
정림건축	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
법무법인(유)율촌	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
에프앤디시리즈31	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
SK플래닛	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
삼구	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
SOOP	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
LS ITC	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
STX중공업	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
일동홀딩스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
채널에이	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
앤서스랩코리아	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
kyobodts	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
동아쏘시오그룹	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
삼일회계	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
SKC&C	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
딜로이트 안진회계법인	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
NHN여행박사	I11	이커머스·플랫폼 커머스·O2O	I11-2	배달·모빌리티·여행·티켓·숙박 O2O 플랫폼
Hilti	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
아트라스콥코코리아	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
코스타	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
GS ITM	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
인력개발원	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
사조씨피케이(유)	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
천일정기화물자동차	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
대한제분그룹	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
코스맥스바이오	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
NH농협캐피탈	I18	금융 – 카드·캐피탈·핀테크·지주	I18-1	카드·캐피탈·리스·할부·대부
SK시그넷	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
SK C&C	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
